"genes","logFC","logCPM","PValue","FDR"
"SPIDR",-1.21082975436372,4.94961563396916,3.35831047056338e-64,3.10005639537706e-60
"ANKZF1",-0.573543865388883,5.09536619109392,5.10953348734874e-42,2.35830518108581e-38
"PHF8",-0.503950082474649,4.84138346116546,6.55852777413538e-41,2.01805899610146e-37
"HSPBAP1",-0.666802122637368,4.65563307004302,3.29017865386949e-36,7.5929097884673e-33
"YPEL3",-0.638082434680235,6.43260544799451,3.04213341560953e-34,5.61638671189831e-31
"ST6GALNAC6",-0.821242868253843,4.85122711862402,5.29420555009418e-34,7.65193112325295e-31
"TP53INP1",-0.755839166847641,4.77031041782508,5.80256937089922e-34,7.65193112325295e-31
"SPSB3",-0.526102038610774,4.75870329195985,3.56730435275307e-32,4.11622331003295e-29
"ATG2A",-0.693499131369089,5.64359519820037,5.32597664483133e-32,5.46267671204867e-29
"CCNL2",-0.570962767193463,6.86671864935986,9.84088437763998e-32,9.08412036899947e-29
"DIP2A",-0.528289056166569,5.39730792979334,1.34999179106795e-31,1.13288856575893e-28
"SRSF11",-0.560976368951148,7.42973525028984,3.35785069648215e-31,2.5830266482689e-28
"CD55",-0.871853053160854,6.58011533566762,1.07252549216084e-30,7.61575601395133e-28
"MGEA5",-0.486517416898528,7.21240238873082,2.07177762088862e-30,1.36604137274449e-27
"FOXP1",-0.913862853302879,4.82021707698903,4.80658316963785e-30,2.95797128259514e-27
"ANKFY1",-0.61770775825593,5.74964552529724,1.11703692982328e-29,6.42674551441145e-27
"DDRGK1",-0.533618093931782,5.08022508014259,1.18356270983636e-29,6.42674551441145e-27
"N4BP2L1",-0.728536631561703,3.96707184761517,1.3927635729162e-29,7.14255585643859e-27
"CLCN6",-0.449473913289497,4.96668467582558,2.30605930808411e-29,1.12038070910129e-26
"CLASRP",-0.562023518571345,5.47468121424971,2.74836159874242e-29,1.26850629589956e-26
"NELFA",-0.432926954506504,4.20996494260213,9.48210407933048e-29,4.16806203601427e-26
"CREBRF",-0.574041883752848,5.03595400410391,2.55428927496127e-28,1.07175655896216e-25
"BTG1",-0.948671307718996,5.53053566659179,8.16457988184394e-28,3.27683638649136e-25
"PNISR",-0.524288356365388,7.65077522223657,1.87962960640377e-27,7.22952537363049e-25
"RGL2",-0.359036568672048,5.93570122595887,3.61396292023025e-27,1.33441966866582e-24
"AKAP8L",-0.437183714862414,6.00838614081178,4.3883650126028e-27,1.55803836274371e-24
"GUSB",-0.592056773794784,4.3343487396921,5.95711747762673e-27,2.03667227540638e-24
"SFSWAP",-0.419104773774875,5.7252417069103,1.1351542592532e-26,3.74236034541653e-24
"STX5",-0.470172064378493,4.45175122168585,1.17940983103481e-26,3.75418350009734e-24
"DPP7",-0.532986837809029,5.64768803618521,1.4011903832948e-26,4.3114628093981e-24
"MCM7",-0.421657295385716,5.65945578912161,1.68103773804398e-26,5.0056965677045e-24
"ATP13A1",-0.500284928718518,5.10884235864224,1.77271810725027e-26,5.11373776500852e-24
"DDX39B",-0.499911146110834,6.89496044920962,2.60998784591611e-26,7.1773459867482e-24
"RPL12",-0.579318566351417,8.80381379279004,2.64358968204354e-26,7.1773459867482e-24
"CEP95",-0.481811022030129,4.66603162118332,3.1475442149075e-26,8.30142304223176e-24
"MBD6",-0.51916091363011,5.74295111197127,4.04420427784632e-26,1.03700138024443e-23
"SRSF1",-0.335800921957128,6.53774562106652,4.46867166629579e-26,1.11487319328585e-23
"CSNK1E",-0.510236733726765,5.93214261970209,4.93403190832303e-26,1.19858022488763e-23
"MAPK8IP3",-0.556856068216365,6.09250744252278,5.69883202023735e-26,1.34886970202079e-23
"HPS4",-0.486915190954754,4.34746582636131,6.3046551621127e-26,1.45495679503656e-23
"MRNIP",-0.526813677854347,4.48362871413364,6.69230238977579e-26,1.50674739902489e-23
"C10orf10",-1.25446116479254,6.75827255040678,7.4598049644055e-26,1.63955856253398e-23
"NISCH",-0.505969233477207,6.33043515769297,1.11808618045394e-25,2.35683637372624e-23
"OGFR",-0.65357051575623,4.9502127678349,1.12339725321151e-25,2.35683637372624e-23
"GDI1",-0.441257032277578,6.20446374195618,1.18569574821249e-25,2.43225721149989e-23
"PTBP1",-0.577063532486557,5.72807974410555,1.39558126029901e-25,2.80056752474351e-23
"CBLB",-0.713279775320756,4.80751877197985,2.43660638945623e-25,4.78559863427031e-23
"MOB3B",-0.837603377748675,3.97428015607416,2.77949397921874e-25,5.2908026888758e-23
"GABARAPL1",-0.720546817015188,7.85607125781943,2.80846421573951e-25,5.2908026888758e-23
"DPH7",-0.416631875868543,4.14005216547503,3.11967248175274e-25,5.75953933581191e-23
"MAN2C1",-0.451262396071354,6.38592020510673,3.53748627918731e-25,6.40285016532903e-23
"MTA1",-0.373562934710832,5.40114286382878,5.07829934401838e-25,9.01495793166031e-23
"ALAS1",0.679181703117338,6.46859511308293,8.3837566621384e-25,1.46019731600377e-22
"RBM5",-0.394274581846608,6.64855519945011,9.76916572893669e-25,1.66998460821879e-22
"DENR",0.333022943788005,5.75031974643818,1.09569926706659e-24,1.83898180623485e-22
"UHRF2",-0.349206327434465,4.87574306955448,1.3206455844277e-24,2.17694274818788e-22
"NACC1",0.603441921747349,4.98363709527189,1.50192756725258e-24,2.43233217075589e-22
"PRKCSH",-0.511045708641031,6.2072293616413,1.97819660803087e-24,3.14840222219533e-22
"ZNF276",-0.485422242470366,4.17995703627872,2.14506693120283e-24,3.35612082066667e-22
"PAXBP1",-0.380041202019239,4.85398648785407,2.18595027448795e-24,3.36308449729972e-22
"FAM193B",-0.563261938839594,5.69890512506031,2.52791307623823e-24,3.82543698471395e-22
"LMBR1L",-0.556845825492029,4.53298709606715,2.68441799272201e-24,3.99675201464788e-22
"ZNF333",-0.482214519517488,4.22127522055009,2.86021909975403e-24,4.19090198568722e-22
"PIDD1",-0.630641597665272,4.71916181970912,3.0527628843323e-24,4.40313346644867e-22
"KIDINS220",-0.337863539518655,6.52382441754889,3.77769867070561e-24,5.36491329681284e-22
"FOXP2",-0.755621400715178,3.5073271283423,4.27588396570858e-24,5.98040680112969e-22
"PRPF38B",-0.504749707125362,5.62791789555709,4.95663600438975e-24,6.82906073977937e-22
"APOOL",0.588502762791664,5.29062801076853,6.11786202675977e-24,8.30499770132639e-22
"PIGG",-0.4720162033077,4.33229513300928,7.00844782214341e-24,9.37608432553708e-22
"TTC17",-0.30715203221503,5.56311552440375,8.43380011106763e-24,1.11217726893236e-21
"STX16",-0.447776724056391,6.07545191111135,8.94740921295877e-24,1.16328921753271e-21
"LENG8",-0.601519207585275,7.66210158585558,1.16843849815368e-23,1.49803552450786e-21
"ECE1",-0.757209533338097,5.72861775201648,1.71113590852901e-23,2.16376651666182e-21
"EZH1",-0.36212986154771,6.57910778112912,1.77046183792773e-23,2.20853151701498e-21
"SIN3B",-0.45294501428923,5.67531305182577,2.63138641920387e-23,3.23871040475613e-21
"ZNF263",-0.414492850694849,4.10653373323721,2.78560270601432e-23,3.38340770779186e-21
"KIAA0907",-0.393198612416518,5.77604286261913,3.2205084905487e-23,3.8608459579552e-21
"KLHDC4",-0.502881206037668,4.43328849967294,3.70710549472784e-23,4.36214039106815e-21
"ATP6V0A1",-0.414445683273228,7.03448107727507,3.73317182206027e-23,4.36214039106815e-21
"PLCG1",-0.478426826320936,5.8916119188369,4.76214907519882e-23,5.49492476414504e-21
"PIK3IP1",-0.892044747309188,4.70594515780869,4.84805787049975e-23,5.52499039538064e-21
"MCL1",-0.415366829711424,8.10542984701331,4.91895066452902e-23,5.53741872978871e-21
"LAS1L",-0.406494704022588,4.93681301582139,5.29571575336605e-23,5.88972917100265e-21
"CENPT",-0.489502719408198,4.7841697064209,6.89964088939344e-23,7.58221250595129e-21
"TULP3",-0.569339210483306,3.8092130863701,8.3869518463367e-23,9.05831193450555e-21
"TFAP4",-0.65103856112597,2.94589503469262,8.43911630773998e-23,9.05831193450555e-21
"FECH",0.433067223470985,5.59552619511249,8.99985676261089e-23,9.54915836501852e-21
"SPPL2B",-0.549189677145254,5.42208402863695,9.64460158235868e-23,1.01169678644037e-20
"XAB2",-0.392984322563546,5.43016102072594,1.00417515188367e-22,1.04152144124024e-20
"CEBPD",-1.13476687640385,6.4179260457694,1.38294655574784e-22,1.41844218401203e-20
"TMEM259",-0.422299587678158,6.78722960382849,1.44717570266177e-22,1.46500565411056e-20
"PGS1",-0.394449152178939,4.22415049171589,1.4600857997852e-22,1.46500565411056e-20
"DDX51",-0.473998906534171,4.57468520665563,1.87179499562407e-22,1.85790748436621e-20
"KRI1",-0.40588313146396,4.89798136702587,1.89654199596898e-22,1.8624445919989e-20
"METTL3",-0.364269394953637,5.07288189729102,2.3869037821993e-22,2.31931671720861e-20
"P3H1",-0.714294637080523,3.36555338381606,2.48130203699401e-22,2.38592698994706e-20
"REEP3",-0.469096650723942,4.31445544837609,3.0263279561301e-22,2.88000343948834e-20
"CNOT3",-0.375908382021235,4.97005625529349,3.47618628892289e-22,3.24391454035669e-20
"GTPBP1",-0.418942910486244,5.89742971499332,3.47901136924832e-22,3.24391454035669e-20
"GTF2E1",0.422272213489576,3.26209425810042,4.30245964456071e-22,3.97160049789399e-20
"SORBS3",-0.619223188346946,6.30266536797238,4.3644204204222e-22,3.98890741593241e-20
"PDHX",0.610434731776374,6.78032564611057,4.76113302475983e-22,4.30882538740764e-20
"YTHDC1",-0.308233277344459,6.1878191448537,5.02896906867916e-22,4.50703043426965e-20
"DLD",0.622205502019681,7.66736790527938,6.01063191224443e-22,5.33501376749311e-20
"FAM117B",-0.631259474705238,2.40862199324774,6.39080189163731e-22,5.618427834448e-20
"RPS6",-0.45235921092413,9.35174549461027,6.57949156953169e-22,5.72974402625915e-20
"ZNF274",-0.529587303589257,4.49051942225819,7.49038121445347e-22,6.46202887762803e-20
"SETD5",-0.350510764494049,6.56541221788807,7.81967710764749e-22,6.6836517945087e-20
"TYK2",-0.358427231261827,5.67755671768773,8.13804874452699e-22,6.89195669364483e-20
"FUBP1",-0.364128013343316,6.19221491894043,9.04289882762039e-22,7.58863627979671e-20
"BAZ2A",-0.358896425347432,6.64250583391941,1.05030408520727e-21,8.73455586535887e-20
"BRD2",-0.34315962583178,7.37643859951967,1.34211270382347e-21,1.10616449723164e-19
"PAN2",-0.457093863094234,5.8009822924721,1.47697319866276e-21,1.20654332715539e-19
"MXD1",-0.544289752190595,4.01579845856442,1.90370898004557e-21,1.54150329778953e-19
"KIZ",-0.431462882981982,4.87317963677621,2.24951434068172e-21,1.80567538076808e-19
"NUMA1",-0.372171214347197,7.88304921084436,2.48439396089858e-21,1.977020745953e-19
"CALCOCO1",-0.373299635243343,8.0428386415796,2.8224508379218e-21,2.21605886421529e-19
"ABTB1",-0.484923631872268,5.61843262840983,2.83460513726024e-21,2.21605886421529e-19
"CCDC130",-0.392886882487315,4.72389007381683,2.85679779917256e-21,2.21605886421529e-19
"DNAJC28",0.639546107197497,1.52172514983207,2.99772686676596e-21,2.30600139225972e-19
"ASAP1",-0.601137054094606,5.05045273668138,3.47555675523286e-21,2.65147639731856e-19
"WAC",-0.258612209796639,6.64527471352925,3.60761778410229e-21,2.72966555451215e-19
"ADCY4",-0.804642185136774,4.719653464457,4.00322515927966e-21,3.00437166222037e-19
"WDR75",-0.401247643677102,4.56023679305301,4.35315675813422e-21,3.24064435760782e-19
"ARFGAP1",-0.472633796179916,5.70425773520673,4.69577752790411e-21,3.46773778880663e-19
"KLF6",-0.800498491486334,7.23966028087221,4.75201440536753e-21,3.48141626793236e-19
"SNRNP70",-0.446204626526991,7.99608027255102,4.93597682855944e-21,3.58771670113639e-19
"ADM",-1.11638691857651,5.01637457214089,5.12352560102406e-21,3.69494256430102e-19
"DDB2",-0.681568416591873,3.33980118532889,5.35708863513305e-21,3.83343296053591e-19
"UNC13D",-0.811325732121047,3.92373477468685,5.70346990278219e-21,4.04807870144555e-19
"ABCA9",-0.618646766291314,5.5017887277818,5.74475473826636e-21,4.04807870144555e-19
"SAFB2",-0.371961437777831,6.01243206443094,7.11178095101446e-21,4.97339772415261e-19
"EIF3D",-0.3348917402838,6.94621542278634,7.86215797232808e-21,5.45681054455342e-19
"OPA3",0.401519719547037,5.14419392938419,9.24210581790855e-21,6.36670737351596e-19
"YARS2",0.302107926606,3.33192163636302,9.51601863091586e-21,6.50684207273958e-19
"DIDO1",-0.289508863590355,6.18151274577933,9.72063525866374e-21,6.59788118181801e-19
"FAM65A",-0.398294976246686,5.83948394763327,1.03626063058757e-20,6.98227874522181e-19
"PCID2",-0.255439837515176,5.08240054222169,1.11501941502373e-20,7.45851030440875e-19
"PRKD2",-0.746261657671079,3.93188731529177,1.25978858591811e-20,8.3662650623094e-19
"CCNL1",-0.731812348974576,5.98533948032147,1.36837485632118e-20,9.02247735621489e-19
"RHOT2",-0.389288847907829,5.87437414234507,1.59357737033032e-20,1.04328458904391e-18
"PCYT1A",0.339591773891651,6.75765081547051,1.80505272338481e-20,1.1734113865891e-18
"PRPF3",-0.40929037999508,5.15514384821956,1.92369156827871e-20,1.24178999068397e-18
"RPL15",-0.356030881352345,8.72634712687032,1.98138165625791e-20,1.27014819923033e-18
"FMNL2",-0.668712711249788,5.77842497279258,2.15459106226162e-20,1.37165724798187e-18
"BTAF1",-0.475231447458542,5.80176439405331,2.27396355224149e-20,1.43491222216048e-18
"CHTF18",-0.718941028578544,2.7871072316564,2.28504058777588e-20,1.43491222216048e-18
"ABLIM2",-0.697201698621209,8.2168498687124,2.41102263337475e-20,1.50379391410016e-18
"SNX12",0.277115143604295,5.08456239332935,2.50109435306039e-20,1.54950348812755e-18
"LEMD2",-0.330101051427831,5.00538372193677,2.56381318130127e-20,1.5777706317728e-18
"HMGB2",-0.591004823781484,5.1613439962996,2.70460424168296e-20,1.65339084470036e-18
"CLK1",-0.491774473600022,6.89811616013631,2.82294182222909e-20,1.70486357013056e-18
"SPRY1",-0.553943923911688,5.86518767755402,2.82574072397331e-20,1.70486357013056e-18
"SDHC",0.526417097966432,7.22086957318379,2.96520041709505e-20,1.77738734092236e-18
"PPP1R15A",-0.664862006184652,6.39653662017825,3.13995791965172e-20,1.86999687460032e-18
"SRSF5",-0.434605344473699,7.87579817495897,3.27870949912105e-20,1.94011329399913e-18
"ACSL4",-0.624514186492675,6.2859815215462,3.58843822787264e-20,2.10986454022244e-18
"IBTK",0.490762228218083,6.44420518324423,3.73798349938421e-20,2.1838813723301e-18
"FAM50A",-0.420876174361086,5.94699756054547,4.03668097090512e-20,2.34355987688209e-18
"STAT5A",-0.627307312163256,5.33840086244075,4.34075992085848e-20,2.50434717684029e-18
"ACADSB",0.686453972442066,6.4772488729186,4.48677146398025e-20,2.57250853316781e-18
"GALNT15",-0.960189698388306,5.78265031069964,4.67922764433211e-20,2.66629323363146e-18
"CDK5RAP3",-0.561705231119554,5.01653205752871,5.00351133830091e-20,2.8335836296844e-18
"LMF2",-0.531141160834616,4.92446034222977,5.30983333854289e-20,2.9887238748835e-18
"GATAD1",-0.425723058366398,4.57492274047588,5.41416796135455e-20,3.02898087583417e-18
"CPNE1",-0.431664838412544,5.39690217208277,5.59009848660959e-20,3.10856621264416e-18
"PNN",-0.455907047090327,6.55212940019362,5.73821411516898e-20,3.17182362258233e-18
"ASXL1",-0.355029340770491,6.45529259185352,6.26011004659704e-20,3.43970689524627e-18
"TOMM40L",0.553122923563892,4.56189615044744,6.69954142317903e-20,3.65937673830566e-18
"MAP2K4",0.342131662334749,5.44506344972351,8.53191500451813e-20,4.63282984745335e-18
"SNED1",-0.605088460271671,5.95248587327442,8.67988003332587e-20,4.68561243202521e-18
"RAB40C",-0.520900551370716,4.60161550078046,8.85496482878783e-20,4.75233606596165e-18
"PNRC2",-0.398363943265143,5.3129177937374,9.19258368706198e-20,4.90501387371498e-18
"NFYA",-0.380224327785331,4.12681043897716,1.03443547467209e-19,5.48785854407936e-18
"RAP1B",-0.580148809096795,4.5224382324759,1.12194566689357e-19,5.91810311491118e-18
"HIBCH",0.525272596024029,4.90010329633912,1.25423960880177e-19,6.56728839703798e-18
"CEP131",-0.504943973654604,3.68744021287805,1.25924606898031e-19,6.56728839703798e-18
"ACBD5",0.373433832974371,5.374528717462,1.28413336856638e-19,6.65945793552597e-18
"TRMT61B",0.336262512187988,3.25797075576096,1.3786824361622e-19,7.10984221687891e-18
"RPS9",-0.476337062351893,8.47487809274807,1.39781355749929e-19,7.16845386070888e-18
"PKP4",-0.510821687758115,4.95352562169061,1.41942828193433e-19,7.23908423786507e-18
"IST1",-0.261288498584319,6.63562449860339,1.43754941797959e-19,7.2912190534998e-18
"WWP1",0.733560093654421,7.57299200891783,1.61039976504762e-19,8.12327881483855e-18
"PCGF3",-0.421733013162594,5.26355021599228,1.7202345763305e-19,8.63015509462326e-18
"EHMT1",-0.350464129844435,5.91577412256586,1.88777966704809e-19,9.41951032784914e-18
"RANBP6",0.417074372216844,4.92298708996201,1.93614899641501e-19,9.60892009994999e-18
"SFMBT2",-0.630619399036554,4.09802599533905,1.99067007765497e-19,9.82667138333317e-18
"TRPV1",-0.557319751694298,3.60718280511974,2.24113049275569e-19,1.1004189137568e-17
"IARS2",0.327456979288004,6.95200991345315,2.28830753836067e-19,1.11763845960885e-17
"KAT2A",-0.539137630775419,6.31929711697135,2.45190617306182e-19,1.18762089921065e-17
"CIZ1",-0.30914293436961,6.76074170865595,2.45732414417976e-19,1.18762089921065e-17
"ACADM",0.824361929788475,7.8264859069534,2.68210480292045e-19,1.2895056997791e-17
"TSTA3",-0.404183173832619,4.18579171976642,2.88174890211478e-19,1.37831213033272e-17
"BAIAP2L1",-0.674266114228404,2.21241237994946,2.94812925501516e-19,1.40279284294046e-17
"PPARA",0.667941568803231,6.62593526102749,3.2309444624268e-19,1.52947940167496e-17
"DCAKD",-0.526682252343874,3.69016540299269,3.42247441392304e-19,1.61188067933284e-17
"NAT9",-0.453258417201097,4.04407807441176,3.65452316912157e-19,1.71243164335844e-17
"AP5M1",0.389698893709518,5.25225832792644,3.68846255983948e-19,1.71960595403426e-17
"CASC3",-0.244108607261054,6.85724316578796,3.71563264327464e-19,1.7235680869381e-17
"NAPB",-0.355847549248584,3.66213689512661,3.76446668613657e-19,1.73748959898633e-17
"NOL8",-0.366310894455992,4.66284528789729,3.86275494783247e-19,1.76724985572114e-17
"HNRNPA1",-0.395502052285275,8.38467747825037,3.86723508672593e-19,1.76724985572114e-17
"MYO10",-0.693276937965876,4.9385232218844,4.63951789316845e-19,2.10972362915458e-17
"CTR9",0.382728495955228,5.40968072147419,5.15996764652526e-19,2.33488536005268e-17
"EDEM1",-0.442467802465425,4.16783343394991,5.36262725530361e-19,2.4147518143272e-17
"RAPGEF3",-0.821495682128411,5.22831188146131,5.53908557835085e-19,2.48210189192994e-17
"TRMT2B",0.402096974623299,4.29196330829367,6.04815164067533e-19,2.69712501425478e-17
"ZNF558",-0.357357714664448,3.79716964679658,6.52535705197707e-19,2.89594091090386e-17
"OCRL",-0.314932966263476,5.11777467353129,6.59702879179624e-19,2.91374032426177e-17
"NR1H3",-0.811673124725968,3.28817259434523,7.07736991496984e-19,3.11100960405174e-17
"GPS1",-0.311340564019586,6.8445781087884,7.49031274921179e-19,3.27692307999877e-17
"SF3A2",-0.446223002047595,5.0846906722849,8.03337287276534e-19,3.49792759379702e-17
"SRRM1",-0.360219538150115,6.95104773638972,8.72015205802327e-19,3.77014637739081e-17
"RFWD2",0.271036641821074,4.64373343374503,8.74023751231322e-19,3.77014637739081e-17
"NNT",0.772424258415956,8.61142253557926,8.9012347449388e-19,3.82173478746651e-17
"ZNF41",0.483845980209883,4.4847089130618,9.39662909440105e-19,4.01575385048223e-17
"TJAP1",-0.27140358666215,5.71296996825336,9.64862062875034e-19,4.10444318082923e-17
"TAF1D",-0.438020176903145,5.62249273308126,9.82725700378158e-19,4.16125731201412e-17
"DAG1",0.437137060184742,7.90816263313233,1.12060670458267e-18,4.72343401369984e-17
"RPL32",-0.445831735904388,9.16628070615959,1.17598751047905e-18,4.93433668601461e-17
"FAM118A",-0.690925518859345,5.47991710910259,1.25104703041376e-18,5.2255272116513e-17
"LUC7L3",-0.468287836970478,7.58188420806371,1.29339039610705e-18,5.37805709300188e-17
"KMT2E",-0.405025064568949,6.03527403284021,1.31694946355969e-18,5.45146210678005e-17
"MRPL33",0.54397965858774,6.56383615093629,1.32801277991513e-18,5.47271695151634e-17
"TNS2",-0.564806263860774,7.42788169256952,1.36941665280558e-18,5.61826005424369e-17
"NXPE3",0.677675562602398,6.8717010739531,1.40388499243278e-18,5.73418688723319e-17
"ZNF567",-0.473695925813517,1.680907082156,1.53051597276259e-18,6.2238735438641e-17
"RASA2",-0.516153379161519,3.63399491992443,1.60527906264365e-18,6.49926799441383e-17
"NOS3",-0.818996938903711,3.03135452727871,1.69343828421091e-18,6.82625711858117e-17
"ZNF106",0.759842158208114,10.7888540793402,1.85599019990137e-18,7.44307719663205e-17
"CPNE8",-0.828275596697413,2.65632715192848,1.86258350386957e-18,7.44307719663205e-17
"TFDP1",0.379095074806439,5.65192868273142,1.90589404342333e-18,7.58332237708655e-17
"RPL35",-0.478299813521348,8.38951529034352,1.92790342619668e-18,7.63797275846419e-17
"ABCA6",-0.651299247755389,4.60017794710602,1.94874031989257e-18,7.68753072347362e-17
"MRPS10",0.389746212782029,6.04452885416525,1.98105645622571e-18,7.78175836060407e-17
"NFATC4",-0.824586034116218,3.95903244120552,2.56833225525994e-18,1.00458792577561e-16
"CLK3",-0.300451006625677,5.6006610177792,2.76212929527577e-18,1.07583187867893e-16
"FCHO2",-0.380839295650998,4.79252787873996,2.84703183797841e-18,1.10293989075008e-16
"GDE1",0.419484753259994,6.27539140710271,2.85562380987183e-18,1.10293989075008e-16
"ARGLU1",-0.40550217557574,6.64623338550875,3.05016366840181e-18,1.17316920095905e-16
"HDAC7",-0.605971538588703,5.62032745908639,3.65064982604569e-18,1.39830491884762e-16
"ZNF335",-0.340645551770945,5.01624681658853,4.08317384522039e-18,1.55751147790204e-16
"APOD",-0.945242707419169,8.80213210277415,4.31718197848086e-18,1.63999616639329e-16
"COQ10A",0.856113976517979,6.77470090393561,5.0874997505276e-18,1.9247012375869e-16
"TRMT44",-0.358784249689946,3.42339957891077,5.3739295596064e-18,2.0247650516215e-16
"CSNK2B",-0.33278991174127,5.80061090325223,5.91787360601302e-18,2.22064598606123e-16
"WDR90",-0.553426599713269,3.57564798813587,6.14524046986038e-18,2.29662812863487e-16
"NADSYN1",-0.519168762198904,4.51060065967613,6.25103195681938e-18,2.32157845141787e-16
"POLD1",-0.434443507767608,3.15696806772521,6.26230131516682e-18,2.32157845141787e-16
"TUBGCP2",-0.245972074081713,5.98902095554747,6.32471212103861e-18,2.33251415874566e-16
"FAM193A",-0.252690537164012,5.23806283259913,6.34233619158444e-18,2.33251415874566e-16
"DDI2",-0.471522396737927,6.92435511306093,6.38995130295265e-18,2.33333989786686e-16
"TRIM4",-0.5383802805906,3.66309381491557,6.41020195670372e-18,2.33333989786686e-16
"RAPGEF6",-0.457545106521754,3.56561226513394,6.42041310863594e-18,2.33333989786686e-16
"SEMA3C",0.893209248682565,5.21004493795978,6.88784633653079e-18,2.49340037382415e-16
"PTMA",-0.702142694262239,7.00615502770192,7.18779762638487e-18,2.59181874567026e-16
"UNG",0.456561666683707,5.29376427412169,7.80441181752084e-18,2.80321110846439e-16
"PRKCH",-0.610878642719486,4.48442380850034,7.8994913207595e-18,2.82636451092756e-16
"RPL10A",-0.399175063388468,8.51378192522276,8.1187624474661e-18,2.89360216805249e-16
"EXOSC10",-0.332554662283031,5.58707180393868,8.64761662933912e-18,3.06903104059741e-16
"SSH3",-0.564061357129912,3.58642405721307,8.6774683305809e-18,3.06903104059741e-16
"BANP",-0.405084517576766,3.49269732895771,8.71281325950847e-18,3.0697701984169e-16
"HAUS5",-0.494602051636814,3.31840678917737,8.75733999480756e-18,3.07372644456535e-16
"CDC42SE1",-0.492652436312565,5.38987250605501,8.90700655214164e-18,3.11441581374316e-16
"RPL24",-0.392319622122431,8.37137280280401,9.44836941712492e-18,3.29124143733887e-16
"MAN1B1",-0.438550096784827,4.85626546981281,9.58104694254496e-18,3.32491144085085e-16
"CIR1",-0.456985685560581,4.85062412319037,9.9290128647033e-18,3.43276096457214e-16
"MMRN2",-0.675401604345076,5.19177441351518,1.00302285613122e-17,3.45481491975646e-16
"VCL",0.455523664011755,8.47070643935493,1.040748525175e-17,3.57143109140908e-16
"RBM6",-0.391094892571124,6.50987009144167,1.0452240494924e-17,3.57350488920901e-16
"INF2",-0.751748231822801,5.6041399880794,1.08200423781876e-17,3.68560188904243e-16
"MRPS16",0.337096698927826,6.31787381042766,1.09898236230621e-17,3.72967139207669e-16
"CKMT2",0.991742476008815,9.28083459557729,1.13895793929914e-17,3.8511797573884e-16
"VGLL4",-0.489407273741093,4.19923640228742,1.27667856596179e-17,4.30110213226032e-16
"BRI3BP",0.524693235686793,1.8115791135448,1.33650615875504e-17,4.48628667326099e-16
"RBMX",-0.337966209028726,7.12131204280552,1.3521952568732e-17,4.52250522325962e-16
"PLEKHA7",-0.819324567080045,2.55369658908755,1.4600358691766e-17,4.86555635681197e-16
"PRDX3",0.494384644291312,7.82919965784785,1.47646372215945e-17,4.90260310045105e-16
"RPL19",-0.381114707687522,9.4800251155573,1.50240339621138e-17,4.97085510768e-16
"SYMPK",-0.312225284295579,6.3808258135167,1.510846910021e-17,4.98093850942994e-16
"DCAF16",-0.409186580502122,4.50304390654635,1.6023715393721e-17,5.26387604268464e-16
"RACK1",-0.338197708909787,9.28907996943273,1.6278619240425e-17,5.32865014923275e-16
"INTS11",-0.311501904854244,6.6634082161848,1.6912060350495e-17,5.51643919065086e-16
"ZDHHC3",0.354018994061063,5.85367502206132,1.76271814024815e-17,5.72932486395741e-16
"PRPF4B",-0.274430606026373,6.57119428848793,1.76888482962611e-17,5.72932486395741e-16
"EIF3G",-0.398585578178853,7.78388099715309,1.82221311651877e-17,5.88141583167301e-16
"ACD",-0.456953894806535,2.98810984650416,1.8473933857281e-17,5.94191231486275e-16
"RNF8",0.30574440884027,4.06266669343774,1.96603664374078e-17,6.30155703415665e-16
"RPL31",-0.436777719785225,8.37222620934894,2.08187634306684e-17,6.64975796638409e-16
"PPM1D",-0.327196594548395,3.65392140931667,2.3127091422635e-17,7.36159244559807e-16
"RBM39",-0.276179323746565,7.61823037950289,2.33754618516338e-17,7.41508207396674e-16
"GAK",-0.414026109346575,5.90987871281038,2.37393585229994e-17,7.50472666184272e-16
"MOV10",-0.632929261041272,4.07324141108521,2.49911672124294e-17,7.873497083206e-16
"SND1",-0.336458889120828,6.15066416721155,2.52254384172665e-17,7.92027285815603e-16
"PTPRA",-0.522970644809795,4.83695515793263,2.56718811993432e-17,8.02090939909528e-16
"AGGF1",0.27604503784526,4.62916987884549,2.57541032099326e-17,8.02090939909528e-16
"S1PR1",-0.703826702846106,5.17489941617425,2.58066308258184e-17,8.02090939909528e-16
"PTCH1",-0.638732959831514,3.37107202335385,2.60192046803214e-17,8.05984155718279e-16
"RSRP1",-0.506198169323882,5.73081341857711,2.89579312992095e-17,8.94015598070243e-16
"ZNF791",-0.327553997992771,4.50083165041757,2.91752824497817e-17,8.97723440979783e-16
"SERP1",-0.514809586252868,4.5548825808733,3.02732715171791e-17,9.28413851744454e-16
"PTPN18",-0.575191196629885,4.20888133493047,3.1934815553519e-17,9.76126762829584e-16
"ISOC2",0.477163718230279,5.4088023916149,3.32112727475127e-17,1.00648974714627e-15
"CPTP",0.633797675158331,5.37076303425067,3.32530785144589e-17,1.00648974714627e-15
"SLC43A1",-0.507245436519255,4.31036477207222,3.32552673469411e-17,1.00648974714627e-15
"KDM8",0.372498782630022,2.0642812510487,3.35343069916652e-17,1.01161826091523e-15
